QRID,country,weight,Q1,Q2,Q4a,Q4b,Q4c,Q4d,Q4e,Q4f,Q4g,Q4h,Q5,Q6,Q7,Q8,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,q9_98,q9_99,Q10a,Q10b,Q10c,Q11,Q13,Q14a,Q14b,QCURRELrec,QCURRELDrec,qdenomautrec,QDENOMBEG,QDENOMDNK,qdenomfinrec,qdenomfrarec,qdenomdeurec,QDENOMIRL,qdenomitarec,qdenomnldrec,QDENOMNOR,qdenomprtrec,qdenomslorec,qdenomesprec,QDENOMSWE,qdenomcherec,qdenomgbrrec,Q15a,Q15b,Q16,Q17,Q19a,Q19b,Q19c,Q19d,Q19e,Q19f,Q20a,Q20b,Q20c,Q20d,Q20e,Q20f,Q20g,Q20h,QCHRELrec,qchdenomautrec,qchdenombegrec,QCHDENOMDNK,qchdenomfinrec,qchdenomfrarec,qchdenomdeurec,qchdenomirlrec,qchdenomitarec,qchdenomnldrec,QCHDENOMNOR,qchdenomprtrec,qchdenomslorec,qchdenomesprec,QCHDENOMSWE,qchdenomcherec,qchdenomgbrrec,Q21a,Q21b,Q21c,Q21d,Q21e,Q21f,Q21g,Q22a,Q22b,Q22c,Q22d,Q22e,Q22f,Q23,Q24,Q25a,Q25b,Q26a,Q26b,Q26c,Q26d,Q27,Q29a,Q29b,Q30,Q31a,Q31b,Q31c,Q31d,Q31e,Q31f,Q32a,Q32b,Q33,Q34a,Q34b,Q34c,Q34d,Q34e,Q36a,Q36b,Q37a,Q37b,Q38a,Q38b,Q39a,Q39b,Q41,Q42a,Q42b,Q42c,Q42d,Q43,Q45a,Q45b,Q45c,Q46a,Q46b,Q46c,Q47,Q48a,Q48b,Q48c,Q49a,Q49b,Q49c,Q49d,Q49e,Q50,Q51,QPTYbAUTa,QPTYbAUTb,QPTYbAUTc,QPTYbAUTd,QPTYbBEGa,QPTYbBEGb,QPTYbBEGc,QPTYbBEGd,QPTYbBEGe,QPTYbBEGf,QPTYbDNKa,QPTYbDNKb,QPTYbDNKc,QPTYbFINa,QPTYbFINb,QPTYbFINc,QPTYbFINd,QPTYbFRAa,QPTYbFRAb,QPTYbFRAc,QPTYbFRAd,QPTYbFRAe,QPTYbDEUa,QPTYbDEUb,QPTYbDEUc,QPTYbDEUd,QPTYbDEUe,QPTYbIRLa,QPTYbIRLb,QPTYbIRLc,QPTYbIRLd,QPTYbITAa,QPTYbITAb,QPTYbITAc,QPTYbITAd,QPTYbITAe,QPTYbNLDa,QPTYbNLDb,QPTYbNLDc,QPTYbNLDd,QPTYbNORa,QPTYbNORb,QPTYbNORc,QPTYbPRTa,QPTYbPRTb,QPTYbPRTc,QPTYbSLOa,QPTYbSLOb,QPTYbSLOc,QPTYbSLOd,QPTYbESPa,QPTYbESPb,QPTYbESPc,QPTYbESPd,QPTYbSWEa,QPTYbSWEb,QPTYbSWEc,QPTYbCHEa,QPTYbCHEb,QPTYbCHEc,QPTYbCHEd,QPTYbGBRa,QPTYbGBRb,QPTYbGBRc,QPTYbGBRd,QGEN,QAGE,QMARRIED,QSPRELrec,QFERT,QHHCH,QCHILDarec,QEDUAUTrec,QEDUBEG,QEDUDNKrec,QEDUFIN,QEDUFRArec,QEDUDEUrec,QEDUIRLrec,QEDUITArec,QEDUNLDrec,QEDUNORrec,QEDUPRTrec,QEDUSLO,QEDUESPrec,QEDUSWErec,QEDUCHErec,QEDUGBRrec,Q52a,Q52b,QINCaAUT,QINCbAUT,QINCaBEG,QINCbBEG,QINCaDNK,QINCbDNK,QINCaFIN,QINCbFIN,QINCaFRA,QINCbFRA,QINCaDEU,QINCbDEU,QINCaIRL,QINCbIRL,QINCaITA,QINCbITA,QINCaNLD,QINCbNLD,QINCaNOR,QINCbNOR,QINCaPRT,QINCbPRT,QINCaSLO,QINCbSLO,QINCaESP,QINCbESP,QINCaSWE,QINCbSWE,QINCaCHE,QINCbCHE,QINCaGBR,QINCbGBR,QINCcGBR,QINCdGBR,QINCeGBR,QINCfGBR,QINCgGBR,QINCcAUT,QINCcBEG,QINCcDNK,QINCcFIN,QINCcFRA,QINCcDEU,QINCcIRL,QINCcITA,QINCcNLD,QINCcNOR,QINCcPRT,QINCcSLO,QINCcESP,QINCcSWE,QINCcCHE,QINChGBR,QINCiGBR,QINCjGBR,QINCkGBR,QIDEOLOGY,QIDEOLOGYa,QIDEOLOGYb,QPTYaAUT,QPTYaBEG,QPTYaDNK,QPTYaFIN,QPTYaFRA,QPTYaDEU,QPTYaIRL,QPTYaITA,QPTYaNLD,QPTYaNOR,QPTYaPRT,QPTYaSLO,QPTYaESP,QPTYaSWE,QPTYaCHE,QPTYaGBR,QPTYAUT,QPTYBEG,QPTYDNK,QPTYFIN,QPTYFRA,QPTYDEU,QPTYIRL,QPTYITA,QPTYNLD,QPTYNOR,QPTYPRT,QPTYSLO,QPTYESP,QPTYSWE,QPTYCHE,QPTYGBR,QCITIZEN1,QBORNrec,qbornmoverec,QBORNcrec,QBORNerec,QS11AUT,QS12AUT,QS11BEG,QS12BEG,QS12DNK,qs12finrec,QS11FRA,QS12FRA,QS11DEU,QS14DEU,QS13IRL,QS11ITA,QS12ITA,QS11NLD,QS12NLD,QS12NOR,QS11PRT,QS12PRT,QS12SLO,QS11ESP,QS12ESP,QS11SWE,QS12SWE,QS12CHE,QS11GBR,ISCED
10252731,10,0.2323832020333813,1,2,1,2,2,1,2,2,1,2,2,3,2,2, , , , , , , , , , ,2,1,2,2, , , ,1, , , , , , , , , , ,8, , , , , , ,3, ,1,1,2,2,1,2,1,2,1,2,3,4,2,2,4,4,1, , , , , , , , , ,8, , , , , , , , , , , , , ,1,2,1,2,1,2,1,3,1, ,1,2,1,1,6,1,1,1,2,2,2,1,2,2,3, ,3,2,2,98,2, ,1,1,1,1,1,1, , ,2,3,3,3,3,98,1,1,2,1,1,1,4,2,2,2,2,1,3,1,2,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2, , , , , , , , , , , , , , , , , , , , , , ,1,52,1,1,2,1,1, , , , , , , , , ,8, , , , , , ,1,1, , , , , , , , , , , , , , , , , , ,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,4, , , , , , ,1,1, ,1,1, , , , , , , , , , , , , , , ,5, , , , , , , , , ,5
10252814,10,0.9761526524853966,98,98,1,2,1,2,2,2,2,2,98,2,2,1,0,1,0,0,0,0,0,0,0,0,1,1,2,1, , , ,1, , , , , , , , , , ,8, , , , , , ,4, ,3,1,2,2,1,2,98,1,1,1,98,98,98,2,2,4,1, , , , , , , , , ,8, , , , , , , , , , , , , ,1,1,1,1,1,3,1,2,2, ,98,98,1,2,6,2,2,3,98,98,1,2,1,98,6, ,98,2,2,2,2, ,1,1,3,3,1,1, , ,1,1,1,4,4,98,1,98,2,1,98,2,98,1,1,98,99,1,4,1,99,1,98, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,98,98,98, , , , , , , , , , , , , , , , , , , , , , ,2,73,7, ,3, , , , , , , , , , , ,7, , , , , , ,2,2, , , , , , , , , , , , , , , , , , ,99,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , ,3, , , , , , , , , , , , , , , ,97, , , , , , ,1,1, ,1,1, , , , , , , , , , , , , , , ,1, , , , , , , , , ,5
10252892,10,0.2323832020333813,2,1,2,2,1,1,1,2,2,1,2,2,1,2, , , , , , , , , , ,3,1,2,2, , , ,10, , , , , , , , , , , , , , , , , ,4, ,2,1,2,2,1,2,2,2,2,3,2,3,3,2,3,2,1, , , , , , , , , ,8, , , , , , ,2,1,1,2,2,1,1,1,1,1,1,1,2,98, , , , , , , , , , , ,2,2,1,2,1,1,6, ,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,98,3,4,4,1,1,98,98,1,1,98,4,2,2,3,2,1,2,2,2,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3, , , , , , , , , , , , , , , , , , , , , , ,1,56,1,1,4,1,10, , , , , , , , , ,8, , , , , , ,2,1, , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , ,6, , , , , , , , , , , , , , , ,6, , , , , , ,1,1, ,1,1, , , , , , , , , , , , , , , ,5, , , , , , , , , ,5
10252941,10,0.311267211271888,1,3,2,1,2,2,2,2,2,1,2,2,1,2, , , , , , , , , , ,2,1,2,1, , , ,1, , , , , , , , , , ,8, , , , , , ,5, ,2,1,2,1,2,2,2,2,1,2,2,4,2,3,3,4,1, , , , , , , , , ,8, , , , , , , , , , , , , ,1,1,2,1,1,1,1,2,2, ,1,1,1,2,6,2,2,2,2,2,1,1,1,2,2, ,4,1,2,1,2, ,2,1,2,2,1,1, , ,3,2,1,1,2,3,1,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,3,1, , , , , , , , , , , , , , , , , , , , , , ,2,65,4, ,1, , , , , , , , , , , ,8, , , , , , ,1,1, , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, , , , , , , , , , , ,3, , , , , , , , , , , , , , , ,3, , , , , , ,1,1, ,1,1, , , , , , , , , , , , , , , ,6, , , , , , , , , ,5
10253057,10,1.0111989538630322,2,1,2,2,2,2,2,2,2,2,1,2,1,3, , , , , , , , , , ,1,1,4,1, , , ,91, , , , , , , , , , , , , , , , , , ,1,1, ,1,1,1,2,1,2,1,4,1,4,1,1,4,4,91, , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,1,1,1, , , , , , , , , , , , ,1,98,1,1,1,1, ,1,1, ,2,1,2,2,2,1, , ,2,1,2,2,2,1,1,1, ,1,2,1,1,2,1,1,3,4,1,1,4,1,4,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1,4, , , , , , , , , , , , , , , , , , , , , , ,1,19,7, ,0,2, , , , , , , , , , ,5, , , , , , ,1,2, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,6, , , , , , ,1,97,8,97,97, , , , , , , , , , , , , , , ,1, , , , , , , , , ,3
10253097,10,1.7871945861600207,2,3,2,2,2,1,1,1,2,1,1,1,1,2, , , , , , , , , , ,2,2,2,2, , , ,1, , , , , , , , , , ,8, , , , , , ,5, ,3,1,2,2,2,2,1,1,1,1,2,2,3,2,3,3,1, , , , , , , , , ,8, , , , , , , , , , , , , ,1,1,2,1,2,1,1,1,2, ,2,2,2,2,3,2,2,2,1,2,1,1,1,1,3, ,3,1,2,1,1, ,1,1,1,1,1,1, , ,2,2,4,2,4,1,1,98,1,1,1,1,4,2,2,3,1,1,3,1,3,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,2, , , , , , , , , , , , , , , , , , , , , , ,2,79,4, ,1, , , , , , , , , , , ,5, , , , , , ,2,1, , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,8, , , , , , , , , , , , , , , ,8, , , , , , ,1,1, ,1,1, , , , , , , , , , , , , , , ,1, , , , , , , , , ,3
10253116,10,0.4485630051735803,1,2,2,2,2,1,2,2,2,2,1,1,1,2, , , , , , , , , , ,1,1,1,2, , , ,1, , , , , , , , , , ,8, , , , , , ,4, ,2,1,2,2,2,2,2,2,1,1,4,4,4,4,3,2,1, , , , , , , , , ,8, , , , , , , , , , , , , ,1,2,2,2,1,98,1,1,1, ,1,1,1,2,7,98,2,1,2,2,2,2,1,2,6, ,2,1,2,1,1, ,1,1,1,1,1,1, , ,2,4,4,4,4,2,1,2,2,1,1,1,4,1,1,3,3,1,4,3,98,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2, , , , , , , , , , , , , , , , , , , , , , ,2,31,4, ,2,1,1, , , , , , , , , ,8, , , , , , ,2,2, , , , , , , , , , , , , , , , , , ,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , ,6, , , , , , , , , , , , , , , ,6, , , , , , ,1,1, ,1,1, , , , , , , , , , , , , , , ,1, , , , , , , , , ,5
10253254,10,0.17275475045789898,1,2,2,2,2,2,2,2,2,2,3,2,1,2, , , , , , , , , , ,2,1,2,3, , , ,1, , , , , , , , , , ,8, , , , , , ,4, ,3,1,2,2,1,2,2,2,4,4,3,4,3,4,3,3,1, , , , , , , , , ,8, , , , , , , , , , , , , ,1,2,2,1,1,2,1,2,2, ,2,2,2,2,7,1,2,2,2,2,2,2,2,2,4, ,3,2,2,98,2, ,2,1,2,1,1,1, , ,2,2,4,2,3,2,1,98,2,2,1,2,3,2,2,2,2,1,3,1,2,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,2, , , , , , , , , , , , , , , , , , , , , , ,1,73,1,1,2, , , , , , , , , , , ,8, , , , , , ,2,2, , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , ,5, , , , , , , , , , , , , , , ,1, , , , , , ,1,1, ,1,1, , , , , , , , , , , , , , , ,5, , , , , , , , , ,5
10253256,10,0.3239716696243165,1,2,2,2,2,1,2,1,2,2,1,1,98,2, , , , , , , , , , ,2,2,3,2, , , ,92, , , , , , , , , , , , , , , , , ,6, ,3,1,2,2,2,2,2,2,3,4,2,1,4,2,4,1,1, , , , , , , , , ,8, , , , , , ,2,2,1,2,1,2,2,2,2,1,3,1,2,2, , ,2, , , , , , , , ,2,2,2,2,2,2,7, ,4,1,2,2,2,2,1,1,1,1,1,1,1,1,2,98,3,4,4,2,1,2,98,1,1,1,4,1,1, ,3,1,4,1,3,3,98, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , , , , , , , , , , , , , , , ,1,28,3,1,0, , , , , , , , , , , ,8, , , , , , ,2,2, , , , , , , , , , , , , , , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , ,97, , , , , , , , , , , , , , , ,2, , , , , , ,1,1, ,1,1, , , , , , , , , , , , , , , ,3, , , , , , , , , ,5
10253277,10,1.7300031097532185,1,2,2,2,2,1,2,2,2,2,1,1,1,2, , , , , , , , , , ,2,2,2,2, , , ,9, , , , , , , , , , , , , , , , , ,4, ,4,1,2,2,1,2,1,2,4,4,3,1,4,4,2,1,1, , , , , , , , , ,91, , , , , , ,2,2,1,2,1,1,2,2,1,1,1,1,1,2, , ,2, , , , , , , , ,2,2,2,2,2,2,7, ,2,1,2, ,1,1,1,1,1,1,1,1,1,1,2,3,4,3,4,2,1,98,98,1,98,98,4,1,2,1,1,1,4,1,2,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1, , , , , , , , , , , , , , , , , , , , , , ,1,20,7, ,0, , , , , , , , , , , ,4, , , , , , ,2,2, , , , , , , , , , , , , , , , , , ,99,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , ,2, , , , , , , , , , , , , , , ,2, , , , , , ,1,1, ,97,1, , , , , , , , , , , , , , , ,5, , , , , , , , , ,2
10253298,10,0.352182417868266,1,2,2,2,2,1,2,1,1,2,2,3,1,2, , , , , , , , , , ,2,1,3,1, , , ,92, , , , , , , , , , , , , , , , , ,4, ,3,1,2,2,1,2,2,2,1,4,1,1,3,2,2,2,1, , , , , , , , , ,8, , , , , , ,2,2,2,2,1,2,1,1,1,3,2,1,2,2, , ,2, , , , , , , , ,2,2,2,2,1,2,7, ,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,4,4,4,3,1,1,2,1,1,1,3,3,3, ,98,1,3,1,3,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,1, , , , , , , , , , , , , , , , , , , , , , ,1,45,1,1,4,1,1, , , , , , , , , ,8, , , , , , ,2,2, , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , ,2, , , , , , , , , , , , , , , ,2, , , , , , ,1,1, ,1,1, , , , , , , , , , , , , , , ,4, , , , , , , , , ,5
10253331,10,0.20049307554003806,1,1,1,2,2,2,2,2,2,2,2,1,2,2, , , , , , , , , , ,3,1,3,3, , , ,92, , , , , , , , , , , , , , , , , ,6, ,4,1,2,2,2,2,2,2,4,4,1,1,4,4,2,2,1, , , , , , , , , ,94, , , , , , ,2,2,1,2,2,1,2,2,1,2,1,1,2,2, , ,2, , , , , , , , ,2,2,2,2,2,2,7, ,3,2,2,1,2,1,1,1,1,1,1,1,1,1,2,98,99,99,4,2,1,98,1,1,1,1,4,2,2, ,1,2,4,1,3,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , , , , , , , , , , , , , , , ,1,57,2,9,0, , , , , , , , , , , ,8, , , , , , ,2,2, , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, , , , , , , , , , , , , , , ,2, , , , , , ,1,1, ,1,1, , , , , , , , , , , , , , , ,1, , , , , , , , , ,5
10253407,10,0.8167334176426335,2,2,2,1,2,2,2,2,1,2,4,2,1,2, , , , , , , , , , ,98,1,2,98, , , ,1, , , , , , , , , , ,8, , , , , , ,5, ,1,1,2,2,1,2,2,1,2,1,4,2,1,1,2,4,1, , , , , , , , , ,8, , , , , , , , , , , , , ,98,1,2,1,1,2,1,2,2, ,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1, ,99,1,1,1,2, ,1,1,2,2,1,1, , ,99,4,1,4,4,3,2,2,2,2,1,98,1,2,1,3,1,98,3,1,99,99,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1,98, , , , , , , , , , , , , , , , , , , , , , ,2,99,3,1,3, , , , , , , , , , , ,7, , , , , , ,1,2, , , , , , , , , , , , , , , , , , ,98,98, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,98, , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,1, , , , , , ,1,1, ,1,1, , , , , , , , , , , , , , , ,7, , , , , , , , , ,5
10253479,10,0.1863718420488209,2,2,2,2,2,2,2,2,2,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,2,2,3,1, , , ,10, , , , , , , , , , , , , , , , , ,4, ,4,1,2,2,2,1,2,2,2,2,3,3,4,4,1,1,92, , , , , , , , , , , , , , , , , , , , , , , ,2,1,2,1,1,1,2, , ,1,2,2,2,2,7,2,2, ,2,1,2,2,1,2,7, ,3,2,2,1,1,2,1,1,2,2,1,1,1,1,3,3,1,4,3,3,1,99,99,1,98,2,1,1,2,2,3,1,4,1,3,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , , , , , , , , , , , , , , , , , , , ,1,50,7, ,3,1,92, , , , , , , , , ,8, , , , , , ,2,1, , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , ,2, , , , , , , , , , , , , , , ,8, , , , , , ,1,1, ,1,1, , , , , , , , , , , , , , , ,2, , , , , , , , , ,5
10253507,10,0.34555159656919815,2,1,1,2,2,1,2,2,2,2,3,1,1,2, , , , , , , , , , ,1,1,2,1, , , ,92, , , , , , , , , , , , , , , , , ,6, ,3,1,2,2,2,1,2,2,4,4,4,1,4,4,4,1,1, , , , , , , , , ,8, , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , ,2, , , , , , , , ,2,2,2,2,2,2,7, ,3,1,2,1,1,1,1,1,2,2,1,1,1,1,3,1,1,1,2,3,1,2,2,1,2,2,3,1,1, ,1,1,4,1,1,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , , , , , , , , , , , , , , , , , , , ,1,47,1,1,2,1,1, , , , , , , , , ,8, , , , , , ,2,2, , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, , , , , , , , , , , ,3, , , , , , , , , , , , , , , ,2, , , , , , ,1,1, ,1,1, , , , , , , , , , , , , , , ,1, , , , , , , , , ,5
10253577,10,2.1339729785702084,98,2,2,1,2,2,2,2,1,2,3,3,2,2, , , , , , , , , , ,2,1,2,2, , , ,1, , , , , , , , , , ,3, , , , , , ,2, ,1,1,1,1,1,2,2,2,1,2,4,4,1,1,2,4,1, , , , , , , , , ,3, , , , , , , , , , , , , ,1,1,1,2,1,2,1,2,1, ,1,1,1,1,1,2,2,2,98,2,2,2,2,2,1, ,2,1,1,1,1, ,1,1,1,1,1,1, , ,3,4,3,4,4,1,1,1,1,1,1,1,4,2,2,1,4,2,4,1,4,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2, , , , , , , , , , , , , , , , , , , , , , ,2,26,1,1,3,1,1, , , , , , , , , ,7, , , , , , ,2,1, , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , , , , ,4, , , , , , , , , , , , , , , ,4, , , , , , ,1,1, ,1,1, , , , , , , , , , , , , , , ,4, , , , , , , , , ,5
10253723,10,0.1510395293842845,1,2,1,2,2,2,2,2,2,2,99,2,99,2, , , , , , , , , , ,1,1,1,1, , , ,92, , , , , , , , , , , , , , , , , ,6, ,4,1,2,2,2,2,2,2,4,4,1,1,4,4,1,2,1, , , , , , , , , ,8, , , , , , ,2,2,99,2,2,1,1,2,2,2,1,2,3,2, , ,2, , , , , , , , ,2,2,2,2,2,2,7, ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,3,3,4,2,1,98,98,98,98,98,2,2,2, ,3,1,4,1,4,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,4, , , , , , , , , , , , , , , , , , , , , , ,1,70,4, ,2, , , , , , , , , , , ,8, , , , , , ,2,2, , , , , , , , , , , , , , , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,7, , , , , , , , , , , , , , , ,7, , , , , , ,1,1, ,1,1, , , , , , , , , , , , , , , ,1, , , , , , , , , ,5
10253857,10,0.1510395293842845,2,2,2,2,2,2,2,1,2,1,2,3,2,3, , , , , , , , , , ,3,1,1,3, , , ,10, , , , , , , , , , , , , , , , , ,4, ,2,1,2,2,1,2,1,2,98,2,98,4,3,2,2,4,10, , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,2,2,2,2, , ,1,2,98,2,2,7,2,2, ,2,2,2,2,2,2,7, ,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,4,4,4,2,1,1,1,1,1,1,4,2,4,98,2,2,3,1,3,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,3, , , , , , , , , , , , , , , , , , , , , , ,1,83,1,92,5, , , , , , , , , , , ,8, , , , , , ,2,98, , , , , , , , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , ,8, , , , , , , , , , , , , , , ,8, , , , , , ,1,1, ,1,1, , , , , , , , , , , , , , , ,4, , , , , , , , , ,5
10253927,10,1.0839362401515809,1,2,2,2,2,2,2,2,2,2,3,2,1,2, , , , , , , , , , ,2,1,3,1, , , ,9, , , , , , , , , , , , , , , , , ,4, ,4,1,2,2,2,2,2,2,3,4,1,1,4,4,2,1,92, , , , , , , , , , , , , , , , , , , , , , , ,2,1,2,1,1,1,2, , ,2, , , , , , , , ,2,2,2,2,2,2,7, ,2,2,2, ,2,1,1,1,1,1,1,1,1,1,3,2,2,2,3,3,1,2,2,98,2,2,2,4,4,4,1,2,4,1,3,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,4, , , , , , , , , , , , , , , , , , , , , , ,1,49,7, ,1,2, , , , , , , , , , ,6, , , , , , ,2,2, , , , , , , , , , , , , , , , , , ,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , , , , ,5, , , , , , , , , , , , , , , ,3, , , , , , ,1,1, ,1,1, , , , , , , , , , , , , , , ,4, , , , , , , , , ,3
10253928,10,0.25931292258400646,2,2,1,2,2,2,2,1,2,1,1,1,1,2, , , , , , , , , , ,2,2,2,2, , , ,92, , , , , , , , , , , , , , , , , ,6, ,4,1,2,2,2,2,2,2,4,1,1,1,4,4,1,1,1, , , , , , , , , ,8, , , , , , ,2,2,1,2,1,1,2,2,1,1,1,2,1,2, , ,2, , , , , , , , ,2,2,2,2,2,2,7, ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,4,4,1,1,1,1,98,98,98,4,1,1, ,3,1,3,1,3,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,3, , , , , , , , , , , , , , , , , , , , , , ,2,62,1,92,2, , , , , , , , , , , ,8, , , , , , ,2,2, , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , , , , ,7, , , , , , , , , , , , , , , ,7, , , , , , ,1,1, ,1,1, , , , , , , , , , , , , , , ,7, , , , , , , , , ,5
10254174,10,0.4760453795546476,1,2,2,2,1,1,1,1,2,1,2,1,1,3, , , , , , , , , , ,2,2,3,1, , , ,9, , , , , , , , , , , , , , , , , ,6, ,3,2,2,2,2,2,2,2,2,2,1,2,4,4,1,1,91, , , , , , , , , , , , , , , , ,2,2,2,2,2,2,2,1,98,1,2,1,2,2, , ,2, , , , , , , , ,1,1,2,1,1,2,7, ,4,1,2, ,1,1,1,1,1,1,1,1,1,1,2,4,4,4,4,3,1,1,2,1,1,1,4,1,2,1,4,2,4,1,4,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , , , , , , , , , , , , , , , ,1,46,1,9,2,1,9, , , , , , , , , ,8, , , , , , ,2,2, , , , , , , , , , , , , , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , ,7, , , , , , , , , , , , , , , ,7, , , , , , ,1,97,9,97,97, , , , , , , , , , , , , , , ,2, , , , , , , , , ,5
